review_id,freelancer_id,client_id,review_text,client_rating,communication_score,quality_score,delivery_score,budget_usd,project_category,cluster,cluster_name,pc1,pc2
135,135,1282,resultado funcional con algunos detalles pendientes al inicio el proyecto fue realizado en modalidad remota,3.77,4.39,3.38,3.72,802.42,copywriting,2,Calidad / Proyecto,0.19681244416130192,-0.019878838114852772
136,136,1561,trabajo limpio bien documentado y con buena atencion al cliente el proyecto fue realizado en modalidad remota,4.86,4.74,4.84,4.51,2755.9,web_development,0,Trabajo / Buena,0.44642728964485556,-0.2672491616724506
137,137,2356,buena disposicion para corregir observaciones despues de la revision se evaluo tiempo calidad y comunicacion,4.18,4.11,3.59,4.28,4354.01,machine_learning,1,Alcance / Revision,0.2438185347036183,-0.0786970704108667
138,138,1741,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.86,4.74,4.47,4.86,4952.38,customer_support,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
139,139,1189,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.89,4.56,4.4,4.95,3385.44,digital_marketing,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
140,140,1937,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.59,4.5,4.99,4.26,2185.7,digital_marketing,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
141,141,1811,excelente trabajo buena comunicacion y entrega rapida el alcance incluia revision de entregables,4.92,4.42,4.46,4.9,2860.43,data_analysis,0,Trabajo / Buena,0.40541608167654963,-0.19453164920154653
142,142,2394,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.87,4.63,4.87,4.81,805.22,machine_learning,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
143,143,1150,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.45,4.54,4.89,4.87,2997.04,graphic_design,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
144,144,2123,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.46,4.99,4.56,4.9,605.49,web_development,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
145,145,1374,se necesito retrabajo porque la primera version tenia errores importantes se evaluo tiempo calidad y comunicacion,2.11,2.11,2.4,2.24,481.94,graphic_design,2,Calidad / Proyecto,0.1256286936666621,-0.033046411850289586
146,146,2099,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.74,4.95,4.61,4.47,936.69,customer_support,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
147,147,1355,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.51,4.88,4.44,4.75,3786.16,machine_learning,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
148,148,1322,el trabajo fue correcto aunque hubo algunos ajustes menores se evaluo tiempo calidad y comunicacion,3.45,4.4,4.04,3.21,3791.1,copywriting,0,Trabajo / Buena,0.21926285998952502,-0.07674881322695577
149,149,1006,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.43,4.97,4.82,4.61,3393.56,copywriting,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
150,150,2346,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,4.05,3.41,4.39,3.81,732.65,data_analysis,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
151,151,2337,cumplio con la mayor parte del alcance definido el cliente solicito cambios adicionales,3.78,3.41,3.33,3.17,410.17,mobile_development,1,Alcance / Revision,0.24892040604296553,0.043774130270476094
152,152,2274,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.82,4.52,4.66,4.55,2500.72,customer_support,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
153,153,1780,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.64,4.79,4.96,4.36,4371.55,machine_learning,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
154,154,1684,la comunicacion fue lenta y algunos requerimientos no quedaron claros el proyecto fue realizado en modalidad remota,2.99,2.25,2.1,2.52,3136.2,digital_marketing,2,Calidad / Proyecto,0.17177048287585453,-0.02410991694123958
155,155,2266,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.81,4.53,4.82,4.71,1938.53,data_analysis,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
156,156,1231,cumplio con la mayor parte del alcance definido el cliente solicito cambios adicionales,3.73,3.43,4.33,4.07,1651.47,copywriting,1,Alcance / Revision,0.24892040604296553,0.043774130270476094
157,157,2495,la entrega se atraso y fue necesario solicitar muchas correcciones se evaluo tiempo calidad y comunicacion,2.6,2.46,2.89,2.68,4459.58,graphic_design,0,Trabajo / Buena,0.17373754693334284,-0.05365415790729058
158,158,1835,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.6,4.93,4.85,4.74,3891.8,digital_marketing,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
159,159,2299,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.76,4.84,4.43,4.31,2381.72,graphic_design,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
160,160,1168,entrego antes de la fecha limite y resolvio cambios rapidamente el proyecto fue realizado en modalidad remota,4.42,4.91,4.34,4.26,3957.14,customer_support,2,Calidad / Proyecto,0.4133335739877263,0.7138336761682821
161,161,1621,entrego antes de la fecha limite y resolvio cambios rapidamente el proyecto fue realizado en modalidad remota,4.59,4.28,4.38,4.71,605.94,graphic_design,2,Calidad / Proyecto,0.4133335739877263,0.7138336761682821
162,162,1311,resultado funcional con algunos detalles pendientes al inicio el alcance incluia revision de entregables,3.64,3.38,4.21,3.17,4855.01,data_analysis,1,Alcance / Revision,0.18427189071581543,-0.013512227907166914
163,163,2103,buena disposicion para corregir observaciones despues de la revision se evaluo tiempo calidad y comunicacion,3.74,3.92,3.47,4.14,4948.8,customer_support,1,Alcance / Revision,0.2438185347036183,-0.0786970704108667
164,164,1754,la entrega se atraso y fue necesario solicitar muchas correcciones el cliente solicito cambios adicionales,3.01,3.08,2.03,2.99,4939.59,customer_support,0,Trabajo / Buena,0.1717211657101644,0.022332920435253385
165,165,1508,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.69,4.67,4.87,4.87,3022.32,web_development,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
166,166,1254,muy buen servicio recomendado para proyectos futuros el cliente solicito cambios adicionales,4.88,4.69,4.74,4.43,1261.68,machine_learning,1,Alcance / Revision,0.3378196388583868,0.03821701542922849
167,167,1739,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.52,4.7,4.76,4.25,2914.14,web_development,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
168,168,2451,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.68,4.93,4.97,4.23,113.94,data_analysis,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
169,169,2192,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.75,4.72,4.49,4.63,2613.33,machine_learning,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
170,170,2458,buena disposicion para corregir observaciones despues de la revision se evaluo tiempo calidad y comunicacion,3.69,3.49,4.14,4.18,3297.33,data_analysis,1,Alcance / Revision,0.2438185347036183,-0.0786970704108667
171,171,1699,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.9,4.63,4.58,4.8,3082.55,data_analysis,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
172,172,1877,se necesito retrabajo porque la primera version tenia errores importantes se evaluo tiempo calidad y comunicacion,2.23,2.09,2.15,1.88,655.71,copywriting,2,Calidad / Proyecto,0.1256286936666621,-0.033046411850289586
173,173,1815,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.69,4.94,4.83,4.92,3494.34,data_analysis,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
174,174,1349,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.67,4.36,4.31,4.53,1171.1,graphic_design,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
175,175,2380,trabajo limpio bien documentado y con buena atencion al cliente el cliente solicito cambios adicionales,4.66,4.46,4.33,5.0,2214.6,mobile_development,0,Trabajo / Buena,0.4621317504271238,-0.21010091661881056
176,176,1866,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.8,4.45,4.41,4.9,2425.62,customer_support,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
177,177,2094,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.87,4.84,4.56,4.95,773.81,data_analysis,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
178,178,2312,el trabajo fue correcto aunque hubo algunos ajustes menores el alcance incluia revision de entregables,4.06,3.96,4.06,3.23,4555.38,graphic_design,1,Alcance / Revision,0.19517803158518884,-0.03958552772848781
179,179,2391,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.43,4.92,4.97,4.66,4343.92,graphic_design,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
180,180,1236,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.6,4.96,4.75,4.83,3464.68,copywriting,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
181,181,1891,la entrega fue aceptable pero la comunicacion pudo ser mejor el proyecto fue realizado en modalidad remota,4.06,3.45,4.39,3.49,2166.41,copywriting,0,Trabajo / Buena,0.24254816968427906,-0.052821716763353344
182,182,2320,el trabajo fue correcto aunque hubo algunos ajustes menores se evaluo tiempo calidad y comunicacion,3.76,4.05,4.37,3.55,1932.51,digital_marketing,0,Trabajo / Buena,0.21926285998952502,-0.07674881322695577
183,183,1689,cumplio con la mayor parte del alcance definido se evaluo tiempo calidad y comunicacion,3.9,3.98,3.43,4.3,4241.47,digital_marketing,1,Alcance / Revision,0.24889186851631964,-0.04872914749445477
184,184,2392,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.88,4.88,4.91,4.48,222.6,graphic_design,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
185,185,1797,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.7,4.75,4.37,4.33,3259.67,machine_learning,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
186,186,1623,el trabajo fue correcto aunque hubo algunos ajustes menores el alcance incluia revision de entregables,3.45,3.72,4.08,4.22,3903.29,mobile_development,1,Alcance / Revision,0.19517803158518884,-0.03958552772848781
187,187,1214,el resultado no cumplio completamente con la calidad esperada el proyecto fue realizado en modalidad remota,2.35,1.99,3.07,3.15,400.02,machine_learning,2,Calidad / Proyecto,0.18229374487399,-0.021868874012734123
188,188,1439,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.62,4.73,4.98,4.31,1158.08,digital_marketing,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
189,189,1212,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.49,4.95,4.81,4.68,2838.34,data_analysis,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
190,190,2343,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.99,4.33,4.49,4.79,865.82,graphic_design,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
191,191,2363,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.95,4.64,4.82,4.77,1494.48,data_analysis,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
192,192,1356,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.75,4.96,4.51,4.47,3502.24,customer_support,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
193,193,1403,cumplio con la mayor parte del alcance definido el cliente solicito cambios adicionales,4.09,4.06,3.42,3.65,188.66,web_development,1,Alcance / Revision,0.24892040604296553,0.043774130270476094
194,194,1902,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.6,4.31,4.33,4.71,1530.35,copywriting,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
195,195,1246,el trabajo fue correcto aunque hubo algunos ajustes menores el alcance incluia revision de entregables,3.57,3.88,4.03,4.15,854.45,graphic_design,1,Alcance / Revision,0.19517803158518884,-0.03958552772848781
196,196,1593,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.62,4.58,4.73,4.64,3977.79,copywriting,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
197,197,2306,la comunicacion fue lenta y algunos requerimientos no quedaron claros el proyecto fue realizado en modalidad remota,2.8,2.14,3.22,1.62,1718.0,machine_learning,2,Calidad / Proyecto,0.17177048287585453,-0.02410991694123958
198,198,2228,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.72,4.39,4.93,4.26,517.37,graphic_design,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
199,199,2273,resultado funcional con algunos detalles pendientes al inicio el cliente solicito cambios adicionales,3.44,3.61,3.77,3.59,2242.41,copywriting,2,Calidad / Proyecto,0.21193499056504594,0.03155468246696069
200,200,1362,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.53,4.53,4.93,4.22,2906.38,graphic_design,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
201,201,1441,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.78,4.91,4.61,4.85,2089.6,copywriting,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
202,202,1669,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.53,4.64,4.48,4.33,2419.48,graphic_design,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
203,203,2312,excelente trabajo buena comunicacion y entrega rapida el alcance incluia revision de entregables,4.59,4.41,4.66,4.39,2065.85,machine_learning,0,Trabajo / Buena,0.40541608167654963,-0.19453164920154653
